Iteration,Train reward,Eval reward,TD loss,Episode,Epsilon
0,nan,-172.1972161311227,nan,0,0.99
100,-102.33320552180153,-172.1972161311227,4.1096343994140625,2,0.9702989999999999
200,-181.61726337086046,-172.1972161311227,2.3295363634824753,3,0.96059601
300,-194.73397508196553,-172.1972161311227,1.9152368581295014,4,0.9509900498999999
400,-188.62764293289183,-172.1972161311227,1.7258968791365623,5,0.9414801494009999
500,-165.86850191422423,-691.8110289494805,1.7604783421754837,6,0.9320653479069899
600,-162.87655031537227,-691.8110289494805,2.0824225816130637,7,0.92274469442792
700,-154.05156983570959,-691.8110289494805,1.6208789691329002,8,0.9135172474836407
800,-166.66535268872627,-691.8110289494805,1.9328371426463127,9,0.9043820750088043
900,-174.71489434569713,-691.8110289494805,1.8994863194227218,10,0.8953382542587163
1000,-170.75726173398598,-278.6030069492578,1.9902838841080666,11,0.8863848717161291
1100,-167.42016428625837,-278.6030069492578,1.5250110283493996,12,0.8775210229989678
1200,-166.30118672846214,-278.6030069492578,1.6432716590166092,13,0.8687458127689781
1300,-163.08291950521547,-278.6030069492578,1.5697103893756867,14,0.8600583546412883
1400,-165.083055517368,-278.6030069492578,1.3436968517303467,16,0.8429431933839266
1500,-165.083055517368,-287.15599809233095,0.8114189870655537,16,0.8429431933839266
1600,-155.32451606139236,-287.15599809233095,1.550167230963707,17,0.8345137614500874
1700,-150.08393787595756,-287.15599809233095,1.1269080463051795,18,0.8261686238355865
1800,-145.56347036754414,-287.15599809233095,1.4086943292617797,19,0.8179069375972307
1900,-147.24404640349593,-287.15599809233095,1.2373225533962249,20,0.8097278682212583
2000,-147.3955520945314,-157.42203604658488,1.278824732005596,21,0.8016305895390458
2100,-125.22587552565759,-157.42203604658488,1.4444055253267287,23,0.7856781408072188
2200,-121.41078474397747,-157.42203604658488,1.3241894581913949,24,0.7778213593991465
2300,-119.5085518089189,-157.42203604658488,1.2727679100632667,25,0.7700431458051551
2400,-122.6291792866999,-157.42203604658488,1.1994646221399308,26,0.7623427143471035
2500,-122.6291792866999,-171.4594373063678,1.5224090391397476,26,0.7623427143471035
2600,-117.46285437042643,-171.4594373063678,1.3665628519654274,27,0.7547192872036325
2700,-109.0218659178764,-171.4594373063678,1.3068953466415405,29,0.7397003733882802
2800,-103.56724316207018,-171.4594373063678,1.3143129354715348,30,0.7323033696543974
2900,-103.56724316207018,-171.4594373063678,1.327295604944229,30,0.7323033696543974
3000,-101.93892588135512,-138.60277824496384,1.4010206636786462,31,0.7249803359578534
3100,-96.66429337750068,-138.60277824496384,1.494465108215809,32,0.7177305325982748
3200,-91.69155853125207,-138.60277824496384,1.4057887710630894,33,0.7105532272722921
3300,-90.27122423631022,-138.60277824496384,1.247594471424818,34,0.7034476949995692
