Iteration,Train reward,Eval reward,TD loss,Episode,Epsilon
0,nan,-854.0328772665762,nan,0,0.99
100,-258.85604869519875,-854.0328772665762,nan,2,0.9702989999999999
200,-199.22125589453609,-854.0328772665762,nan,3,0.96059601
300,-179.33984680965716,-854.0328772665762,nan,4,0.9509900498999999
400,-210.8026130246256,-854.0328772665762,nan,5,0.9414801494009999
500,-215.95124997960826,-647.4132171346375,5.412832260131836,6,0.9320653479069899
600,-191.0751470608319,-647.4132171346375,100.65597258090973,8,0.9135172474836407
700,-209.4512493366494,-647.4132171346375,102.95705166697502,9,0.9043820750088043
800,-205.9610054168789,-647.4132171346375,140.24355415582656,10,0.8953382542587163
900,-199.52954174531544,-647.4132171346375,94.54713551163674,11,0.8863848717161291
1000,-199.52954174531544,-392.1391546030068,97.03664351463318,11,0.8863848717161291
1100,-195.11965809407027,-392.1391546030068,68.54163633823394,12,0.8775210229989678
1200,-206.74470003380915,-392.1391546030068,60.435306981801986,13,0.8687458127689781
1300,-197.84028239306946,-392.1391546030068,80.0200556564331,14,0.8600583546412883
1400,-196.67508946957045,-392.1391546030068,47.52684114098549,15,0.8514577710948754
1500,-192.92671134506583,-849.2729225732688,51.695639847517015,16,0.8429431933839266
1600,-189.31175292177628,-849.2729225732688,79.71199226737022,17,0.8345137614500874
1700,-186.2787503237415,-849.2729225732688,80.32789192676545,19,0.8179069375972307
1800,-183.07321725653068,-849.2729225732688,69.71625251054763,20,0.8097278682212583
1900,-181.81667044879674,-849.2729225732688,87.10772913694382,21,0.8016305895390458
2000,-171.15775175481377,-580.3399976417381,73.97347649335862,22,0.7936142836436553
2100,-169.46607614061926,-580.3399976417381,79.39670763373375,24,0.7778213593991465
2200,-158.14654339267162,-580.3399976417381,76.53231388449669,25,0.7700431458051551
2300,-154.1269050519097,-580.3399976417381,88.30199133276939,26,0.7623427143471035
2400,-159.43111050064962,-580.3399976417381,71.89063466191291,27,0.7547192872036325
2500,-158.78274870003148,-541.2956166684043,83.8697219979763,28,0.7471720943315961
2600,-151.89851250895362,-541.2956166684043,117.14850111722946,29,0.7397003733882802
2700,-151.0123586703,-541.2956166684043,105.58277186393738,30,0.7323033696543974
2800,-151.0123586703,-541.2956166684043,94.88078843593597,30,0.7323033696543974
2900,-153.95180822387942,-541.2956166684043,96.25544220209122,31,0.7249803359578534
3000,-161.992173222492,-1072.7218962886163,101.298499584198,32,0.7177305325982748
3100,-150.00852281144836,-1072.7218962886163,101.59543000698089,34,0.7034476949995692
3200,-150.00852281144836,-1072.7218962886163,107.77244226455689,34,0.7034476949995692
3300,-163.875246465812,-1072.7218962886163,105.8227225613594,35,0.6964132180495735
3400,-163.77089001176506,-1072.7218962886163,146.4703228831291,36,0.6894490858690777
