Iteration,Train reward,Eval reward,TD loss,Episode,Epsilon
0,nan,-575.3476493677192,nan,0,0.9
100,-130.6414488267389,-575.3476493677192,nan,2,0.8910224999999999
200,-177.33926224000706,-575.3476493677192,nan,3,0.8865673875
300,-180.54163554262624,-575.3476493677192,nan,4,0.8821345505625
400,-218.4073710716002,-575.3476493677192,nan,5,0.8777238778096875
500,-232.408626050051,-567.5171588089295,332.03643798828125,6,0.8733352584206391
600,-218.9078528898798,-567.5171588089295,135.5239778494835,8,0.8646237392178933
700,-206.50019260893546,-567.5171588089295,174.42006018161774,9,0.8603006205218038
800,-196.8482820968456,-567.5171588089295,137.4244345879555,10,0.8559991174191948
900,-196.8482820968456,-567.5171588089295,157.4555145549774,10,0.8559991174191948
1000,-199.85270128981054,-669.6874407022982,148.81564088225366,12,0.8474605262229382
1100,-192.17172426751742,-669.6874407022982,140.43760460019112,13,0.8432232235918236
1200,-186.7746629162783,-669.6874407022982,136.92438094854356,14,0.8390071074738644
1300,-184.02630197454042,-669.6874407022982,113.14207788228988,15,0.8348120719364951
1400,-172.61584745794175,-669.6874407022982,123.8602525818348,17,0.8264848215189285
1500,-168.11028584409175,-502.9666504616187,161.6953065752983,18,0.8223523974113339
1600,-165.14202504482446,-502.9666504616187,166.4753214108944,19,0.8182406354242773
1700,-160.7714402583003,-502.9666504616187,109.22654881715775,20,0.8141494322471559
1800,-160.7714402583003,-502.9666504616187,147.60975199460984,20,0.8141494322471559
1900,-174.5533932556837,-502.9666504616187,101.3264251935482,21,0.8100786850859201
2000,-171.5518567575367,-493.90873905619753,136.6307188975811,22,0.8060282916604905
2100,-164.3822986649242,-493.90873905619753,102.90140981554985,23,0.801998150202188
2200,-150.64549909191976,-493.90873905619753,104.40356825351715,25,0.7939982186539212
2300,-138.97615301452237,-493.90873905619753,106.07301240921021,26,0.7900282275606516
2400,-142.8093430540216,-493.90873905619753,105.67916626095771,27,0.7860780864228484
2500,-150.9989949112559,-359.653760807716,111.57135106563568,28,0.7821476959907341
2600,-150.8418673561938,-359.653760807716,117.62871164679527,29,0.7782369575107804
2700,-164.9624000797759,-359.653760807716,137.43650624275207,30,0.7743457727232265
2800,-164.80343034057898,-359.653760807716,127.50198424220085,31,0.7704740438596104
2900,-156.08155820914848,-359.653760807716,106.08513437747955,32,0.7666216736403123
3000,-154.92753821952738,-321.5948314612241,127.07326917409897,33,0.7627885652721107
3100,-153.74694691141758,-321.5948314612241,136.5521619361639,34,0.7589746224457501
3200,-149.72911135193894,-321.5948314612241,118.54690645933151,35,0.7551797493335214
3300,-150.43936717545384,-321.5948314612241,195.49562977910043,36,0.7514038505868538
3400,-150.18820722993897,-321.5948314612241,135.02852679848672,37,0.7476468313339195
3500,-154.90775118501384,-271.7733674181836,94.38813246428967,38,0.7439085971772499
3600,-154.96202399020382,-271.7733674181836,158.11494755625725,39,0.7401890541913636
