Iteration,Train reward,Eval reward,TD loss,Epsiode
0,nan,-250.14815811999466,nan,0
100,-181.32980229462083,-250.14815811999466,nan,1
200,-263.99272110973504,-250.14815811999466,1.7465101858973504,2
300,-237.46064391207392,-250.14815811999466,1.8056087309122086,3
400,-205.63719092645394,-250.14815811999466,1.297170614004135,4
500,-206.8599333042336,-381.0915714340918,1.4279283729195595,5
600,-206.8599333042336,-381.0915714340918,1.1662656800448894,5
700,-210.84712592082815,-381.0915714340918,1.5249725833535195,6
800,-202.21030070270413,-381.0915714340918,1.526302282512188,7
900,-198.84974211390085,-381.0915714340918,1.3050968816876412,8
1000,-194.4590307199989,-17.340498755906943,1.7890982216596603,9
1100,-186.14334715114663,-17.340498755906943,1.4952779626846313,10
1200,-175.75717751329606,-17.340498755906943,1.3811267130076885,11
1300,-185.51982348746833,-17.340498755906943,1.5481856670975684,12
1400,-178.47689409625033,-17.340498755906943,1.4418656432628632,13
1500,-174.1044719814097,7.093895818701438,1.0574479487538337,14
1600,-174.1044719814097,7.093895818701438,1.3827638950943948,14
1700,-175.36249095751006,7.093895818701438,1.4050002236664296,15
1800,-165.12129489922233,7.093895818701438,1.4092688736319543,16
1900,-160.14692831658263,7.093895818701438,1.512646914869547,17
2000,-156.8567530647233,32.90106628491433,1.336310932636261,18
2100,-152.58365289533128,32.90106628491433,1.305193681716919,19
2200,-148.645414789904,32.90106628491433,1.5784052085876465,20
2300,-143.30713357835526,32.90106628491433,1.3538722856342793,21
2400,-131.0823803239703,32.90106628491433,1.1977216735482217,22
2500,-131.0823803239703,23.332856584646613,1.3180891175568104,22
2600,-129.03713427922958,23.332856584646613,1.2812707003951074,23
2700,-127.09737175343521,23.332856584646613,1.1160092414915561,24
2800,-127.09737175343521,23.332856584646613,1.1384312750399113,24
2900,-120.33787231229545,23.332856584646613,1.143172603547573,25
3000,-113.34811432605663,7.2955689740872405,1.0680546873807908,26
3100,-107.24890191656814,7.2955689740872405,1.1470276680588722,27
3200,-107.24890191656814,7.2955689740872405,0.8818388998508453,27
3300,-102.06959721841676,7.2955689740872405,0.9456160777807235,28
3400,-96.96046236487707,7.2955689740872405,1.12208211094141,29
3500,-96.0171249909657,-3.211294782001577,1.1347610548138618,30
3600,-96.0171249909657,-3.211294782001577,1.0875430512428284,30
3700,-89.68641219183174,-3.211294782001577,1.0924758391082288,31
3800,-79.60771865377713,-3.211294782001577,1.0814511257410049,32
3900,-79.60771865377713,-3.211294782001577,1.1972629004716873,32
4000,-76.0770718423233,-61.909203390789365,1.2777741265296936,33
4100,-76.0770718423233,-61.909203390789365,0.9877467447519303,33
4200,-67.89657976895886,-61.909203390789365,1.1154227028787136,34
4300,-61.107199531882316,-61.909203390789365,1.0410102051496506,35
4400,-61.107199531882316,-61.909203390789365,1.000234180241823,35
4500,-62.15033661176919,-55.984279290215966,0.9591036626696586,36
4600,-62.15033661176919,-55.984279290215966,1.2441935893893241,36
4700,-62.15033661176919,-55.984279290215966,1.1171029332280158,36
4800,-57.23795765655113,-55.984279290215966,1.1597691085934638,37
4900,-57.23795765655113,-55.984279290215966,1.1758436167240143,37
5000,-57.23795765655113,-25.467657205206745,1.0021526300907135,37
5100,-55.188907831079504,-25.467657205206745,0.9111688902974129,38
5200,-55.188907831079504,-25.467657205206745,1.1948242262005806,38
5300,-55.188907831079504,-25.467657205206745,1.0593903943896295,38
5400,-51.557809421989745,-25.467657205206745,1.0050123126804829,39
5500,-48.60517917930895,46.72899588061948,0.9753494641184807,40
5600,-48.60517917930895,46.72899588061948,0.9696472546458245,40
5700,-48.60517917930895,46.72899588061948,1.0157431264221668,40
5800,-40.21837420178163,46.72899588061948,0.9413920077681541,41
5900,-40.21837420178163,46.72899588061948,1.0267426082491875,41
6000,-40.21837420178163,45.69822942015773,0.9220154279470444,41
6100,-29.331240584977007,45.69822942015773,1.080801329910755,42
6200,-29.331240584977007,45.69822942015773,0.9944391775131226,42
6300,-29.331240584977007,45.69822942015773,0.9330208960175514,42
6400,-20.330017350190786,45.69822942015773,0.9959865728020668,43
6500,-20.330017350190786,61.79522151862368,0.9102880066633224,43
6600,-20.330017350190786,61.79522151862368,1.0650809806585313,43
6700,-14.423010679340532,61.79522151862368,0.9619321301579475,44
6800,-14.423010679340532,61.79522151862368,0.8837993195652962,44
6900,-18.305260221352615,61.79522151862368,0.8803575915098191,45
7000,-18.305260221352615,48.517216617340964,0.9395929020643234,45
7100,-18.305260221352615,48.517216617340964,1.0731292808055877,45
7200,-8.849126380034201,48.517216617340964,0.9967620560526848,46
7300,-8.849126380034201,48.517216617340964,1.055134359896183,46
7400,-8.849126380034201,48.517216617340964,0.8734134960174561,46
7500,-4.787541455285117,23.933326291832604,0.8964530092477798,47
7600,-4.787541455285117,23.933326291832604,0.8124722889065743,47
7700,-4.787541455285117,23.933326291832604,0.8775168600678444,47
7800,-0.813757357324939,23.933326291832604,0.8163945585489273,48
7900,-0.813757357324939,23.933326291832604,0.8661126667261123,48
8000,-0.813757357324939,-3.6014484314267547,0.9219755938649178,48
8100,4.143380176935105,-3.6014484314267547,0.8629543042182922,49
8200,4.143380176935105,-3.6014484314267547,0.8369890849292279,49
8300,4.143380176935105,-3.6014484314267547,0.8760830767452716,49
8400,5.497927592602016,-3.6014484314267547,0.8591880911588669,50
8500,5.497927592602016,52.281055155906095,0.8209886738657951,50
8600,5.497927592602016,52.281055155906095,0.8392900820076465,50
8700,5.722602758332777,52.281055155906095,0.8454542511701584,51
8800,5.722602758332777,52.281055155906095,0.9216759416460991,51
8900,5.722602758332777,52.281055155906095,0.7722623255848885,51
9000,16.575446030886784,47.851572558979036,0.8927530911564827,52
9100,16.575446030886784,47.851572558979036,0.8991901750862599,52
9200,16.575446030886784,47.851572558979036,0.7611190608143806,52
9300,19.95775030159307,47.851572558979036,0.8118321910500527,53
9400,19.95775030159307,47.851572558979036,0.7711345300078392,53
9500,19.95775030159307,50.38771293691109,0.7851674056053162,53
9600,21.130093667352888,50.38771293691109,0.7327023746073246,54
9700,21.130093667352888,50.38771293691109,0.7972600045800209,54
9800,21.130093667352888,50.38771293691109,0.7852640122175216,54
9900,27.23119657338387,50.38771293691109,0.7149714016914368,55
