Iteration,Train reward,Eval reward,TD loss,Episode,Epsilon
0,nan,-21.0,nan,0,0.9
2500,-13.333333333333334,-21.0,nan,3,0.8994601079928001
5000,-17.166666666666668,-21.0,nan,6,0.8989205398560217
7500,-18.125,-21.0,nan,8,0.8985610075969009
10000,-18.818181818181817,-21.0,nan,11,0.8980219788124753
12500,-19.153846153846153,-21.0,nan,13,0.8976628059418295
15000,-19.4375,-21.0,nan,16,0.8971243159706199
17500,-19.5,-21.0,nan,18,0.8967655021292044
20000,-19.55,-21.0,nan,20,0.8964068317989728
22500,-20.65,-21.0,nan,23,0.895869095261542
25000,-20.6,-21.0,0.0012929257936775684,25,0.8955107834582012
27500,-20.3,-21.0,0.0029152205144055187,28,0.8949735844422563
30000,-20.3,-21.0,0.0013340508890905766,31,0.8944367076812614
32500,-20.35,-21.0,0.001029919218890427,34,0.8939001529819021
35000,-20.45,-21.0,0.001371700703384704,37,0.8933639201509802
37500,-20.45,-21.0,0.0010607253934722394,39,0.8930066103174766
40000,-20.5,-21.0,0.0017372611270548078,42,0.8924709135049353
42500,-20.4,-21.0,0.0013673733126779552,44,0.8921139608383699
45000,-20.7,-21.0,0.0017089782872790238,47,0.8915787995084054
47500,-20.5,-21.0,0.0016238093552237841,49,0.891222203651754
50000,-20.4,-21.0,0.0014270794406183996,51,0.8908657504191815
52500,-20.15,-21.0,0.001724950653151609,53,0.8905094397536438
55000,-19.95,-21.0,0.001107449757255381,56,0.8899752409438003
57500,-19.9,-21.0,0.0018310908136481884,58,0.8896192864464325
60000,-19.95,-21.0,0.001955309416516684,61,0.8890856216217621
62500,-20.0,-21.0,0.0020438308140728625,63,0.8887300229365384
65000,-19.8,-21.0,0.0021289884304860605,66,0.8881968915632693
67500,-19.9,-21.0,0.001858140015247045,68,0.8878416483345197
70000,-20.05,-21.0,0.002231528499687556,70,0.8874865471888519
72500,-20.3,-21.0,0.0024948536613374015,73,0.8869541617518244
75000,-20.35,-16.666666666666668,0.0032669267265009695,75,0.8865994155652902
77500,-19.75,-16.666666666666668,0.0041725404839962725,78,0.8860675623007881
80000,-19.7,-16.666666666666668,0.004609134919592179,80,0.8857131707185703
82500,-19.6,-16.666666666666668,0.004305428096558899,82,0.8853589208788097
85000,-19.7,-16.666666666666668,0.0032089106758940032,84,0.8850048127248151
87500,-19.6,-16.666666666666668,0.0037804967581178063,87,0.8844739160306778
90000,-19.4,-16.666666666666668,0.002960978758637793,89,0.8841201618432222
92500,-19.5,-16.666666666666668,0.0032958632757072335,92,0.8835897958334628
95000,-19.6,-16.666666666666668,0.0029062166382209397,94,0.8832363952587213
97500,-20.15,-16.666666666666668,0.0028780899941921235,96,0.8828831360300736
100000,-19.85,-17.0,0.0028895283953170293,98,0.882530018090987
102500,-19.8,-17.0,0.0032971584162442016,101,0.8820006059766744
105000,-19.85,-17.0,0.0031806865852558987,104,0.8814715114461051
107500,-19.85,-17.0,0.002763525929185562,106,0.8811189581003872
110000,-20.05,-17.0,0.0028496811876539143,108,0.8807665457619054
112500,-20.05,-17.0,0.0036375688316184094,111,0.8802381915193878
115000,-20.0,-17.0,0.0036413165711564944,113,0.8798861314523078
117500,-19.95,-17.0,0.0035256554337684065,115,0.8795342121951721
120000,-20.2,-17.0,0.003382511499803513,118,0.8790065972049241
122500,-20.2,-17.0,0.0034610912032076156,120,0.8786550297263062
125000,-20.1,-13.0,0.0035999126947717742,123,0.8781279421400447
127500,-19.2,-13.0,0.00351579200651031,125,0.8777767260883065
130000,-19.05,-13.0,0.0038333695684559643,128,0.8772501653788385
132500,-18.95,-13.0,0.00410188791283872,130,0.8768993004026936
135000,-19.0,-13.0,0.003733250490040518,132,0.8765485757585045
137500,-18.85,-13.0,0.003859512986964546,134,0.8761979913901442
140000,-18.95,-13.0,0.003061247674340848,137,0.8756723777320595
142500,-19.0,-13.0,0.004058752435958013,139,0.8753221438078619
145000,-19.1,-13.0,0.003468007029150613,142,0.874797055553232
147500,-20.05,-13.0,0.0029799805564107375,144,0.8744471717228929
150000,-20.1,-13.333333333333334,0.003303306142042857,146,0.8740974278320907
152500,-20.0,-13.333333333333334,0.003246067948639393,149,0.87357307426009
155000,-20.15,-13.333333333333334,0.003257326912134886,151,0.873223679973309
157500,-20.4,-13.333333333333334,0.0029317859254661014,154,0.872699850545181
160000,-20.3,-13.333333333333334,0.0035064027784392237,156,0.872350805512957
162500,-20.2,-13.333333333333334,0.003554429726791568,159,0.871827499704767
165000,-20.1,-13.333333333333334,0.003112285519600846,161,0.8714788035779851
167500,-20.05,-13.333333333333334,0.0034517650795169177,163,0.8711302469157061
170000,-20.05,-13.333333333333334,0.0031236047754646277,166,0.8706076732962172
172500,-20.2,-13.333333333333334,0.0032356501976028083,168,0.8702594650512058
175000,-20.15,-15.0,0.003747305076685734,170,0.8699113960755639
177500,-19.8,-15.0,0.00355689907213673,173,0.8693895536203269
180000,-19.8,-15.0,0.003538982867030427,175,0.8690418325744609
182500,-19.9,-15.0,0.0038289850152796135,177,0.8686942506031043
185000,-19.85,-15.0,0.0037639729148941114,180,0.868173138289103
187500,-19.8,-15.0,0.003810438593500294,182,0.8678259037607129
190000,-19.75,-15.0,0.002924287547066342,184,0.8674788081122448
192500,-19.9,-15.0,0.0036126208779751322,186,0.8671318512881523
195000,-20.0,-15.0,0.0035177635942818595,188,0.8667850332329111
197500,-19.75,-15.0,0.004092471680196468,190,0.8664383538910193
200000,-20.05,-15.333333333333334,0.0034571869688807054,193,0.8659185948443557
202500,-19.25,-15.333333333333334,0.0037900490389438345,196,0.8653991475907531
205000,-19.2,-15.333333333333334,0.002990578706085216,198,0.8650530225476828
207500,-19.1,-15.333333333333334,0.0031758348250878043,200,0.8647070359407847
210000,-19.25,-15.333333333333334,0.0029390419778064824,202,0.8643611877146898
212500,-19.35,-15.333333333333334,0.003442270943487529,205,0.8638426747184887
215000,-19.35,-15.333333333333334,0.003950475384481251,206,0.8636699061835451
217500,-19.25,-15.333333333333334,0.004055310615804046,209,0.8631518078733144
220000,-19.3,-15.333333333333334,0.0034779012741637414,211,0.8628065816762374
222500,-19.2,-15.333333333333334,0.0029763340871431865,213,0.8624614935558301
225000,-19.85,-17.333333333333332,0.00284679485775996,216,0.8619441201481761
227500,-19.35,-17.333333333333332,0.0030882031808141617,219,0.8614270571024861
230000,-19.5,-17.333333333333332,0.0034650126917404123,221,0.8610825207367275
232500,-19.5,-17.333333333333332,0.0037303546670591457,223,0.8607381221717337
235000,-19.35,-17.333333333333332,0.0031186739762779324,226,0.8602217825801196
237500,-19.4,-17.333333333333332,0.003167548915371299,228,0.859877728275959
240000,-19.6,-17.333333333333332,0.003628314090310596,230,0.8595338115797577
242500,-19.65,-17.333333333333332,0.002911331499926746,232,0.8591900324364783
245000,-19.65,-17.333333333333332,0.0031104752758983525,235,0.8586746215129468
247500,-20.3,-17.333333333333332,0.004136352254427038,237,0.8583311860113265
250000,-20.3,-15.333333333333334,0.0037300152401439847,239,0.8579878878701694
252500,-20.2,-15.333333333333334,0.003210688693798147,242,0.8574731980891301
255000,-20.0,-15.333333333333334,0.0028569592721760274,244,0.8571302431088224
257500,-20.05,-15.333333333333334,0.003874005723046139,246,0.8567874252967885
260000,-20.15,-15.333333333333334,0.0030668791075004263,248,0.8564447445981669
262500,-19.95,-15.333333333333334,0.003731094014947303,251,0.8559309805179258
265000,-20.05,-15.333333333333334,0.0031261586234904827,253,0.855588642362958
267500,-20.0,-15.333333333333334,0.003830594151513651,256,0.8550753918413326
270000,-20.0,-15.333333333333334,0.003966092760383617,258,0.8547333958876118
272500,-20.15,-15.333333333333334,0.0034070713963592425,260,0.8543915367185926
275000,-20.3,-13.666666666666666,0.0037269739230396228,263,0.8538790043167107
277500,-19.65,-13.666666666666666,0.003519487243902404,266,0.8533667793727702
280000,-19.65,-13.666666666666666,0.00340013967739651,268,0.8530254667956924
282500,-19.6,-13.666666666666666,0.002983585132751614,271,0.8525137538718469
285000,-19.65,-13.666666666666666,0.003084169716166798,273,0.8521727824708484
287500,-19.7,-13.666666666666666,0.002794293515034951,275,0.8518319474447714
290000,-19.55,-13.666666666666666,0.002531106306705624,277,0.8514912487390714
292500,-19.65,-13.666666666666666,0.003701103166677058,280,0.850980456161966
295000,-19.4,-13.666666666666666,0.0037578961555846035,282,0.8506400980187195
297500,-20.05,-13.666666666666666,0.0033606386702740563,284,0.850299876005116
300000,-19.75,-12.666666666666666,0.003996703210868873,285,0.850129816029915
302500,-19.15,-12.666666666666666,0.0035918817957281135,288,0.849619840149074
305000,-19.25,-12.666666666666666,0.00371883289917605,290,0.849280026197808
307500,-19.3,-12.666666666666666,0.0029261176293948667,292,0.8489403481585299
310000,-19.25,-12.666666666666666,0.0034618170975591056,294,0.8486008059768805
312500,-19.4,-12.666666666666666,0.00304366893338738,297,0.8480917473186024
315000,-19.35,-12.666666666666666,0.002579099273716565,299,0.8477525445433448
317500,-19.5,-12.666666666666666,0.0037904037430416793,302,0.8472439947401422
320000,-19.35,-12.666666666666666,0.003656707071058918,304,0.846905131032006
322500,-20.3,-12.666666666666666,0.0023799748806050047,306,0.8465664028557985
325000,-20.3,-12.0,0.0023911426053382454,308,0.8462278101573124
327500,-20.2,-12.0,0.0024443270298070276,310,0.8458893528823619
330000,-20.0,-12.0,0.003533238257514313,313,0.8453819207705877
332500,-20.0,-12.0,0.002488328623876441,315,0.8450438018175563
335000,-19.95,-12.0,0.0033022379234898835,317,0.8447058180985814
337500,-20.0,-12.0,0.0033633952125092037,320,0.8441990959656628
340000,-20.05,-12.0,0.0028642616519937293,322,0.8438614500952404
342500,-20.15,-12.0,0.0030131616452126766,324,0.8435239392696604
345000,-20.0,-12.0,0.003986195609322749,327,0.8430179261222231
347500,-20.05,-12.0,0.002947152332344558,329,0.8426807526724913
350000,-20.15,-14.666666666666666,0.00251849291351391,331,0.8423437140786525
352500,-19.6,-14.666666666666666,0.00325924142380245,334,0.8418384089247123
355000,-19.55,-14.666666666666666,0.003176976945542265,336,0.8415017072346788
357500,-19.6,-14.666666666666666,0.002842387629498262,339,0.8409969071838109
360000,-19.45,-14.666666666666666,0.0029141737130703406,341,0.8406605420608138
362500,-19.55,-14.666666666666666,0.0031167863911832684,343,0.8403243114704111
365000,-19.55,-14.666666666666666,0.0029053942550672216,345,0.8399882153587954
367500,-19.6,-14.666666666666666,0.004182273245241959,348,0.8394843232214462
370000,-19.7,-14.666666666666666,0.0023545303696300836,350,0.8391485630715306
372500,-20.25,-14.666666666666666,0.0030511786509305238,353,0.8386451746248021
375000,-20.45,-11.666666666666666,0.003377653814677615,355,0.8383097501007593
377500,-20.2,-11.666666666666666,0.0031535447796341032,358,0.8378068648411623
380000,-20.3,-11.666666666666666,0.003285770882212091,360,0.8374717756075004
382500,-20.2,-11.666666666666666,0.0038021111499983817,363,0.8369693930320493
385000,-20.2,-11.666666666666666,0.00337964650883805,365,0.8366346387536122
387500,-20.15,-11.666666666666666,0.0026596961854374965,367,0.8363000183634964
390000,-20.25,-11.666666666666666,0.0032027144968742507,370,0.8357983387017902
392500,-20.3,-11.666666666666666,0.0029003011487657203,372,0.835464052798243
395000,-20.25,-11.666666666666666,0.002760918728308752,374,0.8351299005956858
397500,-20.35,-11.666666666666666,0.0032197872624965384,377,0.8346289228642355
400000,-20.45,-14.333333333333334,0.00330134642746998,379,0.8342951046802468
402500,-19.9,-14.333333333333334,0.0025830454245442526,382,0.8337946277261769
405000,-19.95,-14.333333333333334,0.0032305505865952,384,0.8334611432268716
407500,-20.05,-14.333333333333334,0.0033198672169237396,386,0.8331277921080266
410000,-20.1,-14.333333333333334,0.0033705428981920704,388,0.832794574316295
412500,-20.15,-14.333333333333334,0.003282715671521146,391,0.8322949975003918
415000,-20.05,-14.333333333333334,0.0029949705221224577,393,0.8319621127931915
417500,-20.0,-14.333333333333334,0.002736520870239474,395,0.8316293612265587
