Iteration,Train reward,Eval reward,TD loss,Episode,Epsilon
0,nan,-644.0230824126992,nan,0,0.99
100,-101.89349579876813,-644.0230824126992,nan,1,0.9801
200,-126.72808892157714,-644.0230824126992,nan,3,0.96059601
300,-123.76433910258817,-644.0230824126992,nan,4,0.9509900498999999
400,-140.76858765117893,-644.0230824126992,nan,6,0.9320653479069899
500,-143.05828053373995,-613.7586052143613,1.8132768869400024,7,0.92274469442792
600,-137.37896917398257,-613.7586052143613,208.437705950737,8,0.9135172474836407
700,-152.43977797706424,-613.7586052143613,135.66720081329345,10,0.8953382542587163
800,-152.43977797706424,-613.7586052143613,83.50655061244964,10,0.8953382542587163
900,-148.4804094901199,-613.7586052143613,130.66292181253434,11,0.8863848717161291
1000,-143.51561906577044,-1167.853827554102,116.60328378438949,12,0.8775210229989678
1100,-150.9645931075045,-1167.853827554102,134.09903763771058,13,0.8687458127689781
1200,-161.01863548470388,-1167.853827554102,119.14264799356461,14,0.8600583546412883
1300,-161.03856458809062,-1167.853827554102,101.94641737103463,15,0.8514577710948754
1400,-164.9289408672655,-1167.853827554102,156.64554910063742,16,0.8429431933839266
1500,-158.52474697275247,-530.5748092778365,109.18387375593186,17,0.8345137614500874
1600,-156.264333425851,-530.5748092778365,104.4186774790287,19,0.8179069375972307
1700,-156.264333425851,-530.5748092778365,114.91798747479916,19,0.8179069375972307
1800,-156.46003378078188,-530.5748092778365,85.95051804721355,21,0.8016305895390458
1900,-156.1937402677339,-530.5748092778365,102.46644453048707,22,0.7936142836436553
2000,-163.5586556293419,-464.08820561095234,98.15756146550179,23,0.7856781408072188
2100,-159.92043034945624,-464.08820561095234,87.01136683821679,25,0.7700431458051551
2200,-156.16248551488246,-464.08820561095234,148.3132484960556,26,0.7623427143471035
2300,-155.42764506510048,-464.08820561095234,164.55323861956597,27,0.7547192872036325
2400,-155.42764506510048,-464.08820561095234,95.19541662216187,27,0.7547192872036325
2500,-159.30852353679043,-497.12842710020806,108.64291750907898,28,0.7471720943315961
2600,-149.03746667372224,-497.12842710020806,108.50149702310563,30,0.7323033696543974
2700,-149.03746667372224,-497.12842710020806,111.9112456882,30,0.7323033696543974
2800,-148.52211958740025,-497.12842710020806,120.62265280246734,32,0.7177305325982748
2900,-148.52211958740025,-497.12842710020806,105.1064772439003,32,0.7177305325982748
3000,-140.10891190029312,-601.0900690401179,107.45783593297004,33,0.7105532272722921
3100,-131.94539837223073,-601.0900690401179,123.9009433722496,34,0.7034476949995692
3200,-128.58689368232086,-601.0900690401179,129.81271179437638,35,0.6964132180495735
3300,-125.67035001011945,-601.0900690401179,130.6580173754692,36,0.6894490858690777
3400,-124.21158712060347,-601.0900690401179,105.03330017209053,37,0.682554595010387
3500,-122.32837602609575,-495.4916542176517,125.50749129414558,38,0.6757290490602831
3600,-123.75930418225548,-495.4916542176517,120.0475833004713,40,0.6622820409839835
3700,-116.3935599955087,-495.4916542176517,104.61674070715904,41,0.6556592205741436
3800,-112.91660466139953,-495.4916542176517,111.63903230667114,42,0.6491026283684022
3900,-104.67460217924076,-495.4916542176517,129.32882856726647,43,0.6426116020847181
4000,-104.67460217924076,-300.07730783541615,110.8966699230671,43,0.6426116020847181
4100,-106.24770121079466,-300.07730783541615,96.73768953621388,44,0.6361854860638709
4200,-105.2685728817916,-300.07730783541615,83.34210378050804,45,0.6298236312032323
4300,-108.4166931208305,-300.07730783541615,124.38227236270905,46,0.6235253948912
4400,-108.4166931208305,-300.07730783541615,122.7026080608368,46,0.6235253948912
4500,-95.20318370911596,-160.73313845146527,130.2311186170578,48,0.6111172395328651
4600,-87.83028509257304,-160.73313845146527,150.66703022122383,50,0.5989560064661611
4700,-87.83028509257304,-160.73313845146527,124.66066612541675,50,0.5989560064661611
4800,-84.65743167633795,-160.73313845146527,107.88487908244133,51,0.5929664464014994
4900,-84.65743167633795,-160.73313845146527,140.68878136217594,51,0.5929664464014994
5000,-89.3530176134133,-180.63159785374438,124.15276523947716,52,0.5870367819374844
5100,-86.5027731707636,-180.63159785374438,107.24919449687005,53,0.5811664141181095
5200,-82.4717105129044,-180.63159785374438,135.40935611605644,54,0.5753547499769285
5300,-79.85053710639878,-180.63159785374438,113.36895825862885,55,0.5696012024771592
5400,-79.85053710639878,-180.63159785374438,117.42268534719943,55,0.5696012024771592
5500,-70.77764446715048,-128.1378773809102,114.81510889589786,56,0.5639051904523876
5600,-64.38988762017712,-128.1378773809102,89.67317477226257,58,0.5526834771623851
5700,-64.38988762017712,-128.1378773809102,106.8339632165432,58,0.5526834771623851
5800,-64.38988762017712,-128.1378773809102,132.04095837950706,58,0.5526834771623851
5900,-63.362020731757454,-128.1378773809102,90.96125333428382,59,0.5471566423907612
6000,-63.362020731757454,-77.49527672583255,84.89351837038994,59,0.5471566423907612
6100,-64.38600711291402,-77.49527672583255,113.4678450000286,60,0.5416850759668536
6200,-64.94960583799028,-77.49527672583255,90.66169626116752,61,0.536268225207185
6300,-71.58055804582803,-77.49527672583255,65.64538518249988,62,0.5309055429551132
6400,-71.58055804582803,-77.49527672583255,89.1628961122036,62,0.5309055429551132
6500,-68.47394879292153,-142.06881709113182,61.62324835896492,63,0.525596487525562
6600,-61.5507844392209,-142.06881709113182,92.25921993494033,64,0.5203405226503064
6700,-57.630660604172945,-142.06881709113182,71.44039358794689,65,0.5151371174238033
6800,-50.55137407794202,-142.06881709113182,113.17377510428429,66,0.5099857462495653
6900,-50.55137407794202,-142.06881709113182,82.0217063486576,66,0.5099857462495653
7000,-49.68906361194913,-114.18512265668423,80.92727672934532,67,0.5048858887870696
7100,-59.77821338029141,-114.18512265668423,93.88613078057766,69,0.49483865960020695
7200,-59.77821338029141,-114.18512265668423,61.923202305436135,69,0.49483865960020695
7300,-59.77821338029141,-114.18512265668423,75.17508351385594,69,0.49483865960020695
7400,-57.025551050066426,-114.18512265668423,95.34288237512112,70,0.4898902730042049
7500,-57.025551050066426,-126.01212611279543,102.50895905852317,70,0.4898902730042049
7600,-51.9590855103105,-126.01212611279543,80.62046123683453,71,0.48499137027416284
7700,-46.837947602503206,-126.01212611279543,101.7452114713192,72,0.4801414565714212
7800,-54.258453207529804,-126.01212611279543,73.28374439358711,73,0.475340042005707
7900,-57.11955220195963,-126.01212611279543,81.85904397010803,74,0.47058664158564995
8000,-57.11955220195963,-116.69474519639971,67.62487537801266,74,0.47058664158564995
8100,-54.918273457279284,-116.69474519639971,104.2580081164837,75,0.4658807751697934
8200,-54.918273457279284,-116.69474519639971,73.01265268802644,75,0.4658807751697934
8300,-57.06052825678567,-116.69474519639971,83.43609735965728,76,0.4612219674180955
8400,-57.06052825678567,-116.69474519639971,85.58757080316543,76,0.4612219674180955
8500,-57.06052825678567,-102.20826334070387,109.94730577468872,76,0.4612219674180955
8600,-54.167742901999006,-102.20826334070387,74.89325589299202,77,0.45660974774391455
8700,-54.167742901999006,-102.20826334070387,106.05171523213386,77,0.45660974774391455
8800,-54.167742901999006,-102.20826334070387,52.98891847729683,77,0.45660974774391455
8900,-54.167742901999006,-102.20826334070387,57.88314704239369,77,0.45660974774391455
9000,-54.167742901999006,-153.24531968209536,101.83023932933807,77,0.45660974774391455
9100,-53.9240714116947,-153.24531968209536,81.59763602375985,78,0.4520436502664754
9200,-53.9240714116947,-153.24531968209536,78.07955030441285,78,0.4520436502664754
9300,-53.9240714116947,-153.24531968209536,73.91942106246948,78,0.4520436502664754
