Iteration,Train reward,Eval reward,TD loss,Epsiode
0,nan,-132.37069707897953,nan,0
100,nan,-132.37069707897953,nan,0
200,-351.04276549856746,-132.37069707897953,1.9494920569658278,1
300,-241.79715696020133,-132.37069707897953,1.5477742639183998,2
400,-230.7078332566553,-132.37069707897953,1.3833672285079956,4
500,-211.76593998240634,-436.05698194011995,1.247794540077448,5
600,-179.6624805441747,-436.05698194011995,1.2876243162155152,6
700,-169.04128873908672,-436.05698194011995,1.5004771074652672,7
800,-184.00360337864916,-436.05698194011995,1.4145012831687926,8
900,-179.83337838692202,-436.05698194011995,1.4224314485490321,9
1000,-170.00738652267756,10.447791172849133,1.5946034571528436,10
1100,-170.7692068662682,10.447791172849133,1.4238998159766196,11
1200,-165.2056844797908,10.447791172849133,1.1011260475218296,12
1300,-156.53987369678515,10.447791172849133,1.2885919827222825,13
1400,-156.53987369678515,10.447791172849133,1.1764421598613262,13
1500,-152.75410899783805,-1.2759610050063102,1.2853454005718232,14
1600,-150.36337850139645,-1.2759610050063102,1.3944404038786888,15
1700,-147.59081166456468,-1.2759610050063102,1.3492504842579365,16
1800,-142.41637066983554,-1.2759610050063102,1.3935320420563222,17
1900,-142.41637066983554,-1.2759610050063102,1.0885693165659904,17
2000,-139.18230066313996,61.883760282026444,1.2256379874050618,18
2100,-139.88385311720526,61.883760282026444,1.1942420679330825,19
2200,-147.24103451593518,61.883760282026444,1.1265359863638877,20
2300,-136.35952178659355,61.883760282026444,1.1534805449843406,21
2400,-136.35952178659355,61.883760282026444,1.0501834447681904,21
2500,-134.15665529525432,-66.79243601050999,1.356339824050665,22
2600,-120.46542984753845,-66.79243601050999,1.0240954039990902,23
2700,-120.46542984753845,-66.79243601050999,1.0659216864407062,23
2800,-120.46542984753845,-66.79243601050999,1.1162168000638486,23
2900,-118.95281579487703,-66.79243601050999,0.9785424944758415,24
3000,-116.9745913016247,-100.43606769263803,1.0452974723279476,25
3100,-120.34875791515506,-100.43606769263803,1.1333711232244967,26
3200,-120.34875791515506,-100.43606769263803,0.9526343633234501,26
3300,-114.83381960246929,-100.43606769263803,1.0102472169697285,27
3400,-102.42388887064467,-100.43606769263803,1.0630637806653978,28
3500,-102.42388887064467,-56.87059960570474,1.0769493101537229,28
3600,-99.2558572255866,-56.87059960570474,0.960077922642231,29
3700,-99.2558572255866,-56.87059960570474,1.051661184579134,29
3800,-99.92187147259514,-56.87059960570474,1.0362457375228404,30
3900,-95.39436843327081,-56.87059960570474,1.0787717436254025,31
4000,-93.71303659338437,-36.90379446184363,1.1190487805008889,32
4100,-93.71303659338437,-36.90379446184363,1.0865662920475005,32
4200,-90.24170603409371,-36.90379446184363,0.9615285424888134,34
4300,-90.24170603409371,-36.90379446184363,0.9805677500367165,34
